-32/47,0,0,-1,2,-5,-4,6,0,1,4,-6,-6,6,6,-7,6,-14,-2,6,-4,-2,-2,-4,-1,-8
-69/71,0,0,-2,1,6,-1,6,-2,6,-1,-6,-1,-2,10,8,-6,-6,2,4,-7,-9,4,-13,10,6
42/79,0,0,-1,0,1,1,1,4,7,5,-2,-8,-3,0,-6,-9,-10,11,-8,1,-14,-7,17,-16,13
-30/59,0,0,4,-3,-2,2,-2,-6,0,-1,-1,1,6,-12,2,9,-2,11,14,12,13,12,-6,7,1
89/69,0,0,-2,4,2,-6,1,-1,0,-3,-3,-4,-3,1,-11,10,-11,-2,8,10,-1,7,-14,15,18
82/81,0,0,-2,-4,-4,-1,1,-2,-4,6,-2,4,-10,10,-6,0,-4,10,-4,16,-10,-14,-12,14,7
-97/42,0,0,0,-4,4,-4,0,-1,6,6,1,-6,-10,-4,0,-9,12,-8,-5,-2,-6,-7,-6,-6,17
56/89,0,0,2,2,2,2,-2,-2,-6,-6,1,-4,-10,-8,0,3,-1,6,2,-5,-15,-11,-10,-16,-2
46/87,0,2,-1,-1,3,0,4,-6,4,0,0,2,0,-2,7,2,12,1,-4,-13,8,-8,12,6,-14
-67/42,0,0,2,-5,-1,-1,-6,6,6,0,2,2,6,7,-9,-5,1,-2,-14,0,-8,4,-4,-15,13
38/81,0,0,2,-2,-1,-2,-6,4,6,-8,2,2,0,-1,6,-7,7,10,-2,6,7,-5,-2,11,-17
35/72,0,0,0,-1,-1,1,4,7,8,-9,0,8,0,0,-3,8,-1,-5,13,1,4,-13,-12,12,10
46/77,0,0,-3,-3,-6,-5,6,-1,0,9,-8,-10,-6,-12,1,-4,4,-13,-14,6,2,-4,-15,6,4
59/92,0,0,-2,-3,0,1,-1,-3,3,6,-1,-2,0,-4,-3,3,1,-14,11,1,2,-1,-4,6,10
52/85,0,0,-3,-4,5,-3,-4,-7,6,0,4,-2,-6,1,-6,8,-9,-5,-2,8,-2,-3,1,3,10
43/78,0,0,1,-1,-3,4,2,0,8,-6,9,3,-3,-12,3,-3,2,-9,0,3,-14,16,-4,0,4
-86/33,0,0,1,1,4,-7,2,-6,4,4,6,8,-6,11,-3,-4,0,8,-8,5,-4,10,0,-17,-8
-10/1,0,-2,0,1,-5,-1,2,-2,-6,-8,3,10,-5,6,8,-4,0,1,8,6,-13,6,-3,1,-19
35/94,0,0,-4,-1,-4,4,2,5,5,2,0,4,-10,2,0,-12,4,-1,-8,-6,-6,-15,14,-10,2
-64/53,0,0,0,2,4,0,-2,4,3,4,3,8,0,-5,1,6,-8,-1,0,5,-10,-8,-1,2,-8
62/73,0,0,2,3,-4,-4,0,2,0,6,2,-6,5,0,3,-3,9,-7,-4,-10,-5,11,16,7,10
61/35,0,0,-2,0,0,-1,5,5,-2,-6,10,6,0,4,0,11,-6,10,5,-7,1,-11,-4,-6,10
-82/61,0,0,-1,-4,0,2,-2,-4,-3,-3,-7,-2,-12,1,-1,-9,-10,6,-6,3,16,-12,12,0,-12
32/49,0,0,-1,0,3,-2,4,-6,-3,10,6,-2,-12,12,-8,2,-6,-14,1,-15,2,12,-3,3,7
-81/85,0,0,-1,4,-2,4,6,5,6,-9,-10,-3,3,-10,2,4,-9,10,4,1,1,1,-12,-15,-12
74/53,0,0,3,3,1,2,3,-4,8,10,-2,-5,-5,-10,1,-3,-2,-8,-12,-14,8,-10,5,-14,8
42/37,0,0,2,-2,2,1,-6,-6,4,1,8,2,6,-4,0,-4,-7,-7,-12,9,10,10,-14,18,8
78/79,0,0,1,-1,-1,-1,6,6,-6,-7,-1,-1,-12,-1,4,-3,-1,2,14,0,11,6,0,-14,4
-86/77,0,0,4,2,1,-6,-8,0,-6,9,-7,2,5,6,-6,-12,11,-10,4,-4,-7,0,0,-10,2
53/46,0,0,1,3,3,2,-2,-3,-1,4,9,-12,0,4,-3,12,6,-4,14,9,3,0,9,-6,-2
91/89,0,0,-3,4,2,-4,3,-2,-6,0,-9,3,0,-6,-11,-7,-12,3,-6,0,-9,-8,-12,4,8
92/33,0,0,2,-1,0,-1,-2,4,4,-3,4,8,-12,4,5,-6,-13,-11,-8,8,-3,8,-12,12,7
62/53,0,0,2,-1,-6,-1,3,0,-4,-8,5,2,10,-4,-6,-4,-8,0,15,5,-14,1,11,8,-5
-88/71,0,1,2,-1,5,-4,5,-1,-3,6,-2,-6,-2,-4,0,-11,8,2,4,7,-4,-1,9,-8,1
55/62,0,0,-3,1,-4,-2,-6,-7,-3,-8,-5,-4,-6,1,1,-3,6,-2,-9,-12,6,0,3,2,-1
-55/37,0,0,1,1,6,-2,-6,5,7,2,0,1,0,-12,-6,-4,-14,-7,-4,15,-14,-8,1,18,3
57/50,0,0,-1,0,2,0,1,-2,-4,2,4,-12,-8,-2,-8,11,12,-1,7,-8,-4,-2,-9,0,14
41/58,0,0,1,0,0,-3,-1,1,4,6,0,6,-6,10,-3,8,-1,-9,12,1,-1,12,-14,-9,-2
-79/36,0,0,0,3,1,0,6,3,0,-2,4,10,9,-1,-8,2,-10,-1,-6,5,-3,4,-2,-2,-15
33/89,0,0,-2,-4,0,-1,-5,0,9,3,-9,1,6,-2,12,-4,9,-14,-4,5,-6,0,8,-6,16
-34/41,0,0,1,-2,0,4,-4,-6,-4,-6,8,10,-5,-8,8,-3,0,-6,6,-7,6,14,-4,9,16
-35/93,0,0,1,4,-1,0,-6,-6,1,-2,-2,8,0,8,-12,9,0,-8,1,-6,2,0,16,0,2
-81/53,0,0,1,-1,1,-6,0,0,8,-3,4,-1,12,2,13,-2,14,-13,2,12,4,8,2,6,-10
43/66,0,0,3,0,-2,2,2,-8,7,-9,10,3,3,12,-13,-10,-11,-12,2,-2,10,-4,-4,0,-10
53/75,0,0,0,0,0,1,3,5,-4,-2,1,6,8,0,12,-10,4,2,4,12,-7,15,8,6,-12
84/85,0,0,3,1,3,-3,-6,2,1,-2,2,-6,-2,-4,0,13,-6,-7,-4,-1,-10,3,0,-10,-8
-6/5,0,0,0,5,-1,2,1,-5,-8,-8,-6,0,2,-4,0,-4,14,-10,7,-10,2,5,12,-6,-10
77/59,0,0,-1,1,1,1,-7,4,0,4,0,2,-6,-8,-8,-8,14,12,8,12,-14,-4,-17,15,-2
-33/37,0,0,0,2,0,5,-2,1,-1,-2,-2,1,0,11,-8,0,4,-7,4,12,-2,-5,10,6,-3
-8/1,0,2,2,1,-3,-5,-6,-2,-4,-10,-9,5,-6,8,0,-11,6,8,8,0,7,-15,3,10,0
70/57,0,0,-2,-3,-3,2,-4,6,-1,-2,-1,-6,5,-5,10,-4,0,-1,8,-6,-8,0,-9,11,0
37/90,0,0,2,0,2,4,-3,4,8,3,3,4,-1,8,11,8,6,-10,1,0,16,-6,14,-10,7
-89/41,0,0,-1,1,-3,-4,6,-4,9,-5,-5,-1,-6,8,7,-4,0,10,0,12,-14,-9,-14,-14,2
-84/41,0,0,2,2,0,-2,6,0,-4,0,-4,3,-6,-2,-2,-4,-12,2,14,-13,-7,4,-9,-10,10
64/31,0,0,-3,-1,-2,-5,3,-1,-8,-7,1,7,4,4,7,-6,8,-6,-2,-12,-8,-8,4,-8,-8
-67/78,0,2,1,0,-5,-3,-3,7,-6,9,4,-1,0,-4,0,0,4,4,8,0,-2,11,14,-16,-10
46/65,0,0,-2,1,-5,0,0,-2,6,-1,-5,-10,-1,2,7,-13,5,-6,-1,-11,-14,16,-3,16,1
7/1,0,2,3,-5,0,0,2,-2,6,-2,-5,-5,1,4,-6,-6,-7,4,3,-12,7,-9,9,10,-18
39/37,0,0,-2,5,2,-4,2,-6,2,2,-6,-7,-5,-2,-4,-9,0,-8,3,0,-2,4,-17,0,-8
61/64,0,0,2,-4,0,1,2,-2,-3,4,10,5,11,8,12,12,12,-8,-9,-9,-13,-13,11,-18,-10
-70/83,0,0,0,4,3,0,-2,2,3,-9,-1,-12,5,-2,-3,6,-15,2,-4,-12,14,17,4,-1,-2
33/86,0,0,1,-4,0,0,1,6,4,-8,2,-8,-6,-4,-3,-6,-4,-8,-13,-10,6,12,5,4,10
73/55,0,0,-1,1,4,-7,-4,2,4,6,-7,-2,10,4,4,1,4,2,-4,0,2,-1,-9,3,-16
82/79,0,0,2,-4,4,3,0,6,8,10,2,-8,0,-5,1,-4,-5,11,2,-8,10,1,-10,10,0
85/49,0,0,4,-4,-5,-6,7,5,4,-3,-2,1,-9,10,2,3,-14,10,15,-2,4,9,16,5,-9
66/59,0,0,-4,-2,1,4,5,-6,0,-5,6,4,-3,8,-3,6,10,8,10,-6,4,-10,-9,-2,-12
59/56,0,0,0,-1,-2,2,-7,-7,6,6,0,8,-7,-5,5,7,-3,-1,10,-2,-7,3,-4,-4,4
41/54,0,0,-2,2,4,-2,-3,-5,-4,-5,5,6,3,1,2,4,-6,5,0,8,0,-5,9,-10,-16
-45/31,0,0,-2,-4,-2,-2,2,1,0,7,0,-2,0,1,0,11,-10,4,-11,-15,2,-10,12,-14,14
4/9,0,0,0,-2,-2,1,2,-4,-3,10,6,6,-10,-8,8,6,-9,0,8,0,-6,0,-8,0,2
9/4,0,0,0,-3,0,4,0,0,4,0,-8,-7,-3,-4,0,-6,14,4,-2,2,-15,-13,2,2,-19
71/46,0,0,-2,3,-6,-6,0,6,0,-1,-3,-3,-9,4,-11,-8,0,9,10,-6,-6,-5,-9,-12,10
-47/79,0,0,0,2,-4,2,3,4,-3,0,6,2,-5,-10,-8,2,8,1,-8,6,-9,4,5,-3,15
-52/49,0,0,-3,2,1,-4,-2,-3,-8,1,7,2,0,-4,1,-14,10,-2,-13,12,-6,-2,5,8,-4
71/80,0,0,2,-1,3,-4,6,-1,-3,0,0,9,2,-1,6,11,6,-6,-12,12,-11,-12,-6,-5,-14
91/75,0,0,3,-4,3,-4,0,-4,8,-5,-4,-9,-2,-9,0,3,10,8,12,-12,6,10,-11,3,-2
-62/99,0,0,0,-1,-4,-4,-6,2,1,-4,3,8,2,-4,-1,2,-6,12,-5,12,-6,14,2,-12,-12
-91/55,0,0,3,2,0,-7,1,2,4,-1,-6,4,-7,2,8,-1,-8,10,14,0,9,6,-4,14,15
83/75,0,0,0,1,-4,-2,-3,-4,8,3,1,-4,7,6,-1,-12,-12,12,12,14,-2,-12,8,6,-10
-35/57,0,0,-2,-4,-5,4,-5,4,4,4,-10,2,-2,-4,4,11,-10,6,-4,0,2,-4,-16,-8,7
31/81,0,0,1,3,0,-4,2,0,-2,2,-1,-10,6,-10,-1,-13,6,7,12,-3,10,-1,-15,13,-18
73/68,0,0,0,3,-4,2,0,-8,0,1,4,-8,-6,6,-1,1,0,8,-14,8,-14,-17,0,9,-13
-32/31,0,0,3,0,-3,4,0,4,6,-2,-4,2,-2,8,0,6,-3,10,-11,5,2,-12,-9,-10,-17
93/34,0,0,-1,-4,4,-5,6,0,3,6,-6,6,-2,-1,4,-10,-8,11,-2,2,-2,-10,11,0,13
-43/54,0,0,-1,-2,-4,-2,5,2,9,9,5,8,6,-1,9,-6,13,-1,4,5,-10,11,-13,-15,10
45/53,0,0,2,-1,0,-6,-5,4,-6,-1,0,8,-3,-9,-12,-2,6,-2,11,-6,14,10,-8,-5,-2
3/8,0,0,-4,1,6,-6,-2,1,0,-2,8,-11,0,11,-1,9,9,-13,-2,-2,-16,4,-12,4,-14
-8/5,0,0,-3,-4,-3,-1,0,-3,2,4,2,3,-7,4,6,6,-4,1,-3,0,-1,12,-2,16,14
-7/10,0,0,1,3,-3,-2,-2,1,4,6,5,3,-4,8,0,-7,-12,-10,-4,-8,8,4,16,-8,17
-31/76,0,0,2,3,-3,3,0,-2,-6,2,4,1,2,8,12,1,-1,-10,11,-1,-10,10,10,-4,10
-52/99,0,0,-1,-2,-4,2,-6,1,8,-5,-9,0,9,-8,2,9,5,3,13,-9,5,-2,0,-6,5
-49/96,0,0,-4,3,5,-6,-1,-6,0,1,-6,-7,-12,10,-10,-1,-8,-7,-12,0,-4,-8,-16,-6,-10
-95/83,0,0,-3,3,3,-7,1,-6,4,-5,1,-7,0,0,-4,-10,3,-10,-7,12,-4,8,-2,-12,-16
49/66,0,0,3,5,2,-2,-4,5,-6,7,-2,8,-5,8,-7,-10,11,-5,3,-12,11,1,-4,-10,-4
81/32,0,0,0,0,0,-6,6,-1,-3,4,4,-2,7,-6,0,3,5,6,2,0,5,-1,-2,6,2
-46/63,0,0,0,-3,-1,-4,-3,-5,-3,-4,-1,6,-12,-6,-8,-3,9,10,14,5,-10,0,12,6,-2
69/97,0,0,2,-1,5,-5,-5,-4,2,10,7,-4,9,10,0,-2,4,-5,-5,15,-8,-10,-6,-7,2
-50/33,0,0,1,-1,3,1,-3,7,4,-8,0,4,-3,8,-6,-1,-11,-3,5,-8,4,8,6,4,5
-66/43,0,0,-1,0,-2,0,3,8,0,0,3,-8,-2,-1,-8,4,7,-2,-2,-3,9,14,-7,6,1
73/97,0,0,0,1,-1,-6,6,2,-4,6,2,-2,-5,-12,10,2,-14,-2,-6,2,-6,0,12,-12,10
-5/1,0,2,0,-5,-1,-5,-1,1,-3,2,6,-7,6,-6,0,4,-4,5,0,0,-1,-16,-10,-14,-6
-82/47,0,0,-1,-2,3,1,-4,2,0,0,-9,0,6,10,-10,0,-6,-4,-3,12,4,-14,4,6,-2
-39/64,0,0,0,-1,-3,-5,-1,1,-1,1,0,-7,-2,-10,-11,-2,-1,10,-7,9,16,-3,-2,6,-1
56/41,0,0,0,-3,2,-4,-1,-3,-8,-1,-4,2,-3,-8,5,-5,8,12,3,7,-16,10,-4,0,2
79/64,0,0,-2,3,-4,4,0,-6,-6,2,1,4,10,1,7,3,6,-5,-10,10,10,0,-4,-6,8
51/73,0,0,-4,-1,0,3,-5,4,7,-2,-3,-12,3,9,0,11,6,4,-4,-12,-4,2,0,-5,4
85/37,0,0,4,5,-4,-6,2,-4,6,2,-9,4,-9,-13,-4,-7,5,6,12,6,-11,-4,-6,12,-10
53/77,0,0,0,-2,-1,0,-1,-4,2,-2,4,-4,6,4,-1,11,7,-11,3,-8,10,5,-6,1,-10
-86/79,0,0,0,0,6,1,1,2,5,-6,1,7,0,-6,-7,0,4,2,-12,0,-8,8,12,6,-2
98/83,0,0,1,3,2,1,-1,5,1,-7,4,1,-1,4,2,2,-12,0,14,-8,14,4,-8,14,-14
33/65,0,0,1,1,0,-1,0,-4,3,-2,5,2,9,-2,-4,6,-3,8,10,-6,0,-6,12,-12,5
40/49,0,-1,1,3,-4,-1,-3,-3,8,8,10,10,-1,4,-6,10,6,6,1,5,-16,3,12,10,-3
87/94,0,0,-1,1,1,4,2,-4,-1,0,-4,10,3,-4,6,-4,1,12,-3,0,-9,-4,10,-11,-4
-38/65,0,0,0,0,-5,1,0,0,-6,-1,-5,8,-3,4,0,6,-2,-8,9,-2,4,5,4,15,13
81/62,0,0,-2,5,3,2,6,-4,-3,8,-5,7,-2,9,8,-5,12,4,-8,-6,-6,-12,12,-9,3
-53/66,0,0,4,1,-2,4,3,-2,1,-4,0,-4,-2,10,-12,1,5,10,4,-6,8,8,-15,-4,-16
-87/79,0,0,2,-3,-4,0,6,-2,6,8,-8,-6,6,5,-3,4,14,2,0,-1,-8,-16,5,18,2
-79/59,0,0,-1,5,-1,0,0,1,-6,8,4,-7,-2,4,6,2,-12,6,13,-2,4,-8,16,-8,-8
-41/49,0,0,0,1,-6,-5,2,5,6,8,-5,4,8,-4,-12,6,0,-10,-8,8,1,-1,4,6,-6
95/87,0,0,-1,1,2,-3,-2,-8,1,1,-10,-1,6,8,6,13,5,1,-11,11,17,-6,10,6,-9
60/97,0,0,-2,-2,-2,2,-3,0,5,-10,0,-7,-3,1,2,-4,6,-4,-5,12,-2,0,6,9,-14
55/56,0,0,-1,1,0,2,-2,2,0,2,-4,5,2,-8,3,-1,9,3,9,-12,-11,-10,6,10,-1
-31/74,0,-1,0,-2,0,6,3,0,-8,-2,10,6,-3,3,6,-5,-3,-2,4,-15,-2,-16,12,-8,13
67/83,0,0,-1,-2,-4,-1,4,3,6,5,5,-5,0,-6,8,10,-14,-6,13,12,-1,-1,0,-10,-2
96/97,0,0,-1,-2,-5,-1,3,2,-6,0,8,-4,-2,0,-8,0,0,10,-14,-8,4,-14,-4,-7,-2
-51/44,0,0,2,0,2,-6,-6,6,3,3,4,-5,-10,9,10,6,-4,11,-13,-15,-7,-11,-6,10,8
58/53,0,0,-1,2,4,-1,0,4,4,-4,3,2,-3,-1,-6,1,12,-6,-8,8,1,5,-12,12,2
44/41,0,0,-2,-2,-6,1,3,3,3,2,5,7,5,4,1,3,-12,-2,-2,0,0,-10,-10,-6,4
-49/41,0,0,4,-1,1,-2,0,0,6,-3,-5,4,3,4,6,6,9,-11,-13,11,11,17,0,-6,4
-83/92,0,0,-1,1,-6,-5,-2,-6,-9,8,4,4,6,-2,0,-14,-15,0,10,3,-10,-14,6,-2,0
-35/47,0,0,2,-4,1,1,-4,1,-6,-3,2,0,5,3,-6,-2,-8,-8,4,15,7,-4,4,-6,-10
-91/44,0,0,-3,-2,0,4,-7,0,-1,-2,-4,-2,-6,1,11,10,-12,-7,-12,12,-5,11,-9,16,17
78/49,0,0,-3,-2,5,-1,0,-7,-6,8,0,7,-10,-9,0,-2,0,-1,4,-6,-1,-6,3,2,6
70/73,0,0,0,-4,6,4,3,-4,6,9,-6,3,-6,0,-8,9,-6,11,-3,-5,2,-11,3,-2,-9
57/100,0,0,-1,1,4,-1,0,-4,3,6,-2,-4,-7,7,-6,14,9,-5,-8,0,-14,-12,-8,14,1
72/67,0,0,3,1,0,0,3,-7,-7,7,0,-1,1,-4,2,6,-4,-10,-8,-4,5,-11,-4,9,-2
85/62,0,0,0,-4,-4,1,4,0,0,-6,-7,-3,-2,13,-12,6,14,-8,-10,0,-4,4,6,-6,-7
57/37,0,0,1,-2,-2,1,-1,2,-9,10,2,1,4,2,-3,1,1,-2,10,-5,-2,5,-10,-17,-6
67/70,0,0,2,2,-6,-5,0,3,-2,-4,-6,4,2,8,-3,5,-5,10,-6,10,-4,0,-3,-4,-8
-69/95,0,0,-1,3,5,-4,0,6,8,-6,1,5,5,-9,-2,-12,-9,-8,-10,10,2,-1,-5,12,17
64/33,0,0,2,-3,3,3,3,8,6,-8,-7,-2,-6,-4,0,-6,11,-6,-16,9,-6,-8,18,16,-3
71/68,0,0,1,-4,3,-1,-2,3,8,8,0,-1,-2,-8,-9,-6,3,1,8,8,9,4,12,6,2
68/47,0,0,1,2,-1,4,1,-6,-4,2,-10,-1,5,-4,-12,-6,5,-6,-4,-8,-4,8,15,-6,2
-81/34,0,0,-1,3,-4,-5,6,4,1,-3,1,10,12,2,-12,12,-12,-10,-8,-6,-10,10,16,-8,6
-58/49,0,0,1,2,2,-5,4,1,1,0,5,-6,4,-10,7,-6,1,8,12,5,10,16,-6,13,-12
-52/51,0,0,1,1,5,-2,-5,-1,-4,-6,10,-10,-3,0,-6,-4,-10,-10,12,14,14,-8,-12,10,8
31/53,0,0,-3,2,-5,-3,6,-5,-4,0,-2,6,6,-4,-4,-3,-4,6,13,-8,1,10,7,-2,7
75/71,0,0,2,1,-4,-2,4,8,-4,-7,4,6,5,-2,6,4,-3,12,-4,-6,7,-4,4,16,-13
97/73,0,0,1,-1,-5,-1,0,-2,-4,5,4,-8,0,13,6,-14,-12,1,-4,-16,-6,11,9,-6,-3
47/59,0,0,-1,2,2,-5,2,6,-1,-6,-8,-10,-10,0,-12,-4,-4,-8,14,-12,2,-15,-6,-10,-17
58/45,0,0,1,-4,4,-3,-6,5,2,7,-5,-4,3,6,12,4,6,11,-8,3,-2,-10,5,-1,-2
-75/31,0,0,0,2,0,0,2,1,-2,3,8,0,3,4,-3,-12,3,8,-7,1,-10,1,-3,-2,12
85/96,0,0,-2,2,-5,2,-1,7,-1,1,10,2,-5,4,-3,1,12,6,-14,10,4,17,-14,-10,-14
61/37,0,0,-3,4,-4,4,-3,-1,6,-8,-7,-12,-10,10,1,5,5,-6,8,-15,-4,-11,-12,15,-5
-49/46,0,0,0,1,0,3,-6,6,-6,-8,8,2,8,-5,0,6,-3,2,13,6,-13,-7,0,12,2
-45/76,0,0,4,-1,0,-3,6,-1,7,-4,-1,-2,1,5,-3,6,-6,-6,1,0,-6,-10,-2,-15,-8
59/76,0,0,3,2,2,6,-1,3,4,1,-6,-8,0,10,7,9,-3,7,8,-3,-10,-10,1,-10,-2
-95/39,0,0,-2,0,0,-2,-2,-3,-8,-4,-1,-10,0,2,10,8,4,-2,4,-1,-6,8,0,12,-11
43/30,0,0,2,-2,-1,1,2,-6,0,2,-2,-7,-9,-8,8,-14,4,4,4,-7,-7,-8,-12,6,6
-37/70,0,0,0,4,-2,-2,-2,-6,3,7,-4,0,-5,-9,8,12,-5,7,8,-15,7,8,8,1,2
49/58,0,0,0,-1,-2,-4,3,-1,2,6,3,-4,7,-1,3,-1,6,1,6,0,-4,6,6,0,6
62/69,0,0,-2,-2,3,-2,3,-4,-4,-9,2,2,-7,-4,12,6,-6,6,-4,15,-9,1,12,16,14
-8/7,0,0,-3,4,-2,1,0,1,-3,-6,4,1,8,10,2,-6,-4,-10,-8,3,-4,10,-3,2,-1
82/99,0,0,-1,1,-2,7,-7,-1,0,-9,2,-3,0,11,8,-12,-10,14,2,-3,13,6,5,6,-10
-71/95,0,0,-1,-3,0,-1,6,-6,3,9,-2,10,10,0,6,9,6,-2,5,2,2,6,-2,14,-8
99/82,0,0,-1,1,5,-1,-5,2,6,6,7,-4,11,3,-12,6,4,6,-2,2,6,-14,8,7,-5
-31/34,0,0,-3,-4,0,-2,-1,4,4,0,-8,-6,2,4,-3,6,13,2,6,-12,-2,0,12,10,1
85/79,0,0,4,-4,-6,4,6,0,-9,-9,-4,-6,0,-2,3,6,9,-7,-7,5,3,-14,-1,4,6
-51/49,0,0,3,-4,4,-4,-1,0,0,-10,-2,-5,0,0,6,-11,-8,-10,-5,9,-9,-2,-5,15,-9
95/79,0,0,-4,3,2,-1,5,-1,-1,-10,8,3,6,-3,8,9,8,8,-2,-4,-2,10,-14,-15,6
43/75,0,0,0,-1,0,1,-3,5,8,-6,-4,5,4,-4,6,0,-8,4,12,8,6,6,-12,-6,-8
-41/96,0,1,1,2,-2,-5,3,-2,-3,-5,4,5,-3,-7,-12,-2,4,-13,-2,0,-10,5,1,-1,7
68/59,0,0,-2,0,0,-6,-2,6,-8,-6,-1,-2,3,-2,-8,0,12,0,11,-6,14,-8,1,-12,-10
38/61,0,0,0,-3,0,1,0,3,4,10,10,2,-6,1,3,0,0,-2,4,12,2,-7,0,6,18
-39/41,0,0,1,3,3,-2,1,2,-6,-6,-10,-4,3,5,0,7,-2,-8,13,-4,14,-8,6,5,10
-61/68,0,0,0,-1,-6,4,6,-2,1,6,5,2,11,-6,3,10,-8,0,2,4,6,-6,-16,-12,8
43/69,0,0,2,0,4,-4,-4,-5,8,6,4,2,-9,9,-4,10,-8,10,7,-1,-6,2,7,17,2
-65/32,0,0,0,0,4,3,1,-5,-4,6,5,11,-8,-4,-7,14,-12,6,-14,-3,12,10,0,-18,-8
37/30,0,0,1,3,-2,0,-2,-1,-2,-6,4,-7,0,-12,0,-3,-8,-1,-12,-6,-5,8,15,10,-13
65/74,0,0,1,-2,-6,-6,3,0,-1,4,6,-8,3,4,-9,-6,-6,-3,4,-2,-11,-5,6,-2,12
-79/38,0,0,-2,-1,-1,4,1,2,8,6,7,-3,6,-10,-6,2,4,-1,-4,-15,16,-2,16,-17,3
54/55,0,0,2,-1,3,1,1,0,-2,6,-10,-3,-6,4,0,12,-10,10,-7,-12,8,-7,9,3,14
96/71,0,0,-1,-1,5,2,3,-2,4,-5,-5,11,-2,-2,11,1,8,3,12,-10,6,-11,-11,15,8
62/41,0,0,3,1,-2,-2,2,0,4,4,-8,8,4,-5,-3,0,-2,-8,5,0,10,-4,-16,18,12
-73/87,0,0,-3,-4,-2,-1,0,7,1,2,0,4,3,6,0,-3,4,-11,0,12,9,3,10,-4,5
-69/53,0,0,0,1,-6,2,-4,0,5,-6,2,0,10,-4,-12,1,11,7,-12,5,-6,5,-4,-10,-14
-85/73,0,0,4,2,-5,-1,-3,-4,-3,-2,-8,-6,-5,11,-3,-8,9,-6,4,10,-9,1,12,6,-2
-46/81,0,0,-1,0,1,4,2,-1,-5,2,1,-6,3,-8,-2,-10,-9,-6,4,-3,-3,-1,-12,6,-17
34/75,0,0,0,-2,-6,-6,-6,-3,-6,3,-6,2,6,0,-4,14,-4,1,-2,4,-7,-4,-12,-6,-19
-43/85,0,0,-1,1,6,4,-1,8,4,-2,4,-3,6,-7,0,8,4,-2,4,-10,-11,4,8,6,-19
-44/59,0,0,-1,-1,-6,-2,-6,-2,0,6,10,6,-9,1,1,-10,12,-1,-2,-12,-11,6,14,-14,-2
71/93,0,0,-2,2,6,1,-4,-1,6,1,-6,2,6,-10,11,6,-6,-4,6,3,-8,-10,-1,15,-8
33/37,0,0,-4,-1,-2,-2,-3,4,4,8,-1,-8,-3,4,-1,-6,5,-1,-8,3,-6,-10,9,12,3
-70/73,0,0,-2,0,-1,4,0,0,-5,5,-7,8,-3,-1,6,-10,-12,-1,14,12,16,12,-18,12,-12
60/71,0,0,1,-1,5,2,-3,-4,-8,-5,-4,-2,7,10,0,11,-10,2,8,-2,-6,-10,4,-7,-12
-31/39,0,0,2,0,-4,3,-3,3,6,-4,-6,6,-9,10,3,1,-9,-3,11,0,9,17,-2,3,-1
